2025-10-20 16:16:30 INFO     fed278c4-f614-4379-b8b8-68c592f3e769
2025-10-20 16:18:10 DEBUG    {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 220790, "serverHost": "ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 10009.407699806616, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"68e6c447677b16a9cb12568f\"}, \"counter\": 6}, \"hosts\": [\"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net:27017\"], \"setName\": \"atlas-7gefq1-shard-0\", \"setVersion\": 26, \"isWritablePrimary\": true, \"primary\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"tags\": {\"nodeType\": \"ELECTABLE\", \"provider\": \"AZURE\", \"workloadType\": \"OPERATIONAL\", \"diskState\": \"READY\", \"region\": \"INDIA_CENTRAL\", \"availabilityZone\": \"2\"}, \"me\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"electionId\": {\"$oid\": \"7fffffff0000000000000095\"}, \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957292, \"i\": 4}}, \"t\": 149}, \"lastWriteDate\": {\"$date\": \"2025-10-20T10:48:12Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957292, \"i\": 4}}, \"t\": 149}, \"majorityWriteDate\": {\"$date\": \"2025-10-20T10:48:12Z\"}}, \"maxBsonObjectSize\": 16777216, \"maxMessageSizeBytes\": 48000..."}
2025-10-20 16:18:10 DEBUG    {"message": "Server heartbeat started", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 220790, "serverHost": "ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true}
2025-10-20 16:18:10 DEBUG    {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 211580, "serverHost": "ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 10009.236600017175, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"68e6c40e5ee0b64c7274b6fd\"}, \"counter\": 4}, \"hosts\": [\"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net:27017\"], \"setName\": \"atlas-7gefq1-shard-0\", \"setVersion\": 26, \"secondary\": true, \"primary\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"tags\": {\"workloadType\": \"OPERATIONAL\", \"provider\": \"AZURE\", \"region\": \"INDIA_CENTRAL\", \"availabilityZone\": \"1\", \"nodeType\": \"ELECTABLE\", \"diskState\": \"READY\"}, \"me\": \"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957292, \"i\": 4}}, \"t\": 149}, \"lastWriteDate\": {\"$date\": \"2025-10-20T10:48:12Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957292, \"i\": 4}}, \"t\": 149}, \"majorityWriteDate\": {\"$date\": \2025-10-20 16:18:15 DEBUG    {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "68f61300c9d40fa07884ca0b"}, "driverConnectionId": 1, "serverConnectionId": 210656, "serverHost": "ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 10008.98120016791, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"68e6c47f9abe50a311494773\"}, \"counter\": 3}, \"hosts\": [\"ac-wmh9kc2025-10-20 16:18:20 DEBUG    {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 210660, "serverHost": "ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 10000.854399986565, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"68e6c47f9abe50a311494773\"}, \"counter\": 3}, \"hosts\": [\"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net:27017\"], \"setName\": \"atlas-7gefq1-shard-0\", \"setVersion\": 26, \"secondary\": true, \"primary\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"tags\": {\"provider\": \"AZURE\", \"workloadType\": \"OPERATIONAL\", \"region\": \"INDIA_CENTRAL\", \"nodeType\": \"ELECTABLE\", \"diskState\": \"READY\", \"availabilityZone\": \"3\"}, \"me\": \"ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net:27017\", \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957302, \"i\": 4}}, \"t\": 149}, \"lastWriteDate\": {\"$date\": \"2025-10-20T10:48:22Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957302, \"i\": 4}}, \"t\": 149}, \"majorityWriteDate\": {\"$date\": \"2025-10-20T10:48:22Z\"}}, \"maxBsonObjectSize\": 16777216, \"maxMessageSizeBytes\": 48000000, \"maxWriteBatchSize\": 100000, \"localTime\": {\"$date\": \"20..."}
2025-10-20 16:18:20 DEBUG    {"message": "Server heartbeat started", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 210660, "serverHost": "ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true}
2025-10-20 16:18:20 DEBUG    {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 220790, "serverHost": "ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 9999.437399907038, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"68e6c447677b16a9cb12568f\"}, \"counter\": 6}, \"hosts\": [\"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net:27017\"], \"setName\": \"atlas-7gefq1-shard-0\", \"setVersion\": 26, \"isWritablePrimary\": true, \"primary\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"tags\": {\"provider\": \"AZURE\", \"region\": \"INDIA_CENTRAL\", \"workloadType\": \"OPERATIONAL\", \"availabilityZone\": \"2\", \"nodeType\": \"ELECTABLE\", \"diskState\": \"READY\"}, \"me\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"electionId\": {\"$oid\": \"7fffffff0000000000000095\"}, \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957302, \"i\": 4}}, \"t\": 149}, \"lastWriteDate\": {\"$date\": \"2025-10-20T10:48:22Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957302, \"i\": 4}}, \"t\": 149}, \"majorityWriteDate\": {\"$date\": \"2025-10-20T10:48:22Z\"}}, \"maxBsonObjectSize\": 16777216, \"maxMessageSizeBytes\": 48000..."}
2025-10-20 16:18:20 DEBUG    {"message": "Server heartbeat started", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 220790, "serverHost": "ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true}
2025-10-20 16:18:20 DEBUG    {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 211580, "serverHost": "ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 10008.948199916631, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"68e6c40e5ee0b64c7274b6fd\"}, \"counter\": 4}, \"hosts\": [\"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net:27017\"], \"setName\": \"atlas-7gefq1-shard-0\", \"setVersion\": 26, \"secondary\": true, \"primary\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"tags\": {\"region\": \"INDIA_CENTRAL\", \"provider\": \"AZURE\", \"diskState\": \"READY\", \"nodeType\": \"ELECTABLE\", \"availabilityZone\": \"1\", \"workloadType\": \"OPERATIONAL\"}, \"me\": \"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957302, \"i\": 4}}, \"t\": 149}, \"lastWriteDate\": {\"$date\": \"2025-10-20T10:48:22Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957302, \"i\": 4}}, \"t\": 149}, \"majorityWriteDate\": {\"$date\": \2025-10-20 16:18:25 DEBUG    {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "68f61300c9d40fa07884ca0b"}, "driverConnectionId": 1, "serverConnectionId": 210656, "serverHost": "ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 10007.94590008445, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"68e6c47f9abe50a311494773\"}, \"counter\": 3}, \"hosts\": [\"ac-wmh9kc2025-10-20 16:18:30 DEBUG    {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 210660, "serverHost": "ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 9999.946899944916, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"68e6c47f9abe50a311494773\"}, \"counter\": 3}, \"hosts\": [\"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net:27017\"], \"setName\": \"atlas-7gefq1-shard-0\", \"setVersion\": 26, \"secondary\": true, \"primary\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"tags\": {\"diskState\": \"READY\", \"nodeType\": \"ELECTABLE\", \"region\": \"INDIA_CENTRAL\", \"provider\": \"AZURE\", \"workloadType\": \"OPERATIONAL\", \"availabilityZone\": \"3\"}, \"me\": \"ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net:27017\", \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957312, \"i\": 5}}, \"t\": 149}, \"lastWriteDate\": {\"$date\": \"2025-10-20T10:48:32Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957312, \"i\": 5}}, \"t\": 149}, \"majorityWriteDate\": {\"$date\": \"2025-10-20T10:48:32Z\"}}, \"maxBsonObjectSize\": 16777216, \"maxMessageSizeBytes\": 48000000, \"maxWriteBatchSize\": 100000, \"localTime\": {\"$date\": \"20..."}
2025-10-20 16:18:30 DEBUG    {"message": "Server heartbeat started", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 210660, "serverHost": "ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true}
2025-10-20 16:18:30 DEBUG    {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 220790, "serverHost": "ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 9998.377099866048, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"68e6c447677b16a9cb12568f\"}, \"counter\": 6}, \"hosts\": [\"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net:27017\"], \"setName\": \"atlas-7gefq1-shard-0\", \"setVersion\": 26, \"isWritablePrimary\": true, \"primary\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"tags\": {\"diskState\": \"READY\", \"region\": \"INDIA_CENTRAL\", \"workloadType\": \"OPERATIONAL\", \"nodeType\": \"ELECTABLE\", \"provider\": \"AZURE\", \"availabilityZone\": \"2\"}, \"me\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"electionId\": {\"$oid\": \"7fffffff0000000000000095\"}, \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957312, \"i\": 5}}, \"t\": 149}, \"lastWriteDate\": {\"$date\": \"2025-10-20T10:48:32Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957312, \"i\": 5}}, \"t\": 149}, \"majorityWriteDate\": {\"$date\": \"2025-10-20T10:48:32Z\"}}, \"maxBsonObjectSize\": 16777216, \"maxMessageSizeBytes\": 48000..."}
2025-10-20 16:18:30 DEBUG    {"message": "Server heartbeat started", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 220790, "serverHost": "ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true}
2025-10-20 16:18:30 DEBUG    {"message": "Server heartbeat succeeded", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "driverConnectionId": 1, "serverConnectionId": 211580, "serverHost": "ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 10008.463700069115, "reply": "{\"topologyVersion\": {\"processId\": {\"$oid\": \"68e6c40e5ee0b64c7274b6fd\"}, \"counter\": 4}, \"hosts\": [\"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net:27017\"], \"setName\": \"atlas-7gefq1-shard-0\", \"setVersion\": 26, \"secondary\": true, \"primary\": \"ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net:27017\", \"tags\": {\"workloadType\": \"OPERATIONAL\", \"region\": \"INDIA_CENTRAL\", \"provider\": \"AZURE\", \"diskState\": \"READY\", \"availabilityZone\": \"1\", \"nodeType\": \"ELECTABLE\"}, \"me\": \"ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net:27017\", \"lastWrite\": {\"opTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957312, \"i\": 5}}, \"t\": 149}, \"lastWriteDate\": {\"$date\": \"2025-10-20T10:48:32Z\"}, \"majorityOpTime\": {\"ts\": {\"$timestamp\": {\"t\": 1760957312, \"i\": 5}}, \"t\": 149}, \"majorityWriteDate\": {\"$date\": 2025-10-20 16:18:32 DEBUG    {"message": "Server heartbeat failed", "topologyId": {"$oid": "68f61300c9d40fa07884ca0b"}, "serverHost": "ac-wmh9kc4-shard-00-02.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 6558.802599785849, "failure": "\"_OperationCancelled('operation cancelled')\"", "driverConnectionId": 1}
2025-10-20 16:18:32 DEBUG    {"message": "Server heartbeat failed", "topologyId": {"$oid": "68f61300c9d40fa07884ca0b"}, "serverHost": "ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 6563.464500010014, "failure": "\"_OperationCancelled('operation cancelled')\"", "driverConnectionId": 1}
2025-10-20 16:18:32 DEBUG    {"message": "Server heartbeat failed", "topologyId": {"$oid": "68f61300c9d40fa07884ca0b"}, "serverHost": "ac-wmh9kc4-shard-00-01.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 6585.322899976745, "failure": "\"_OperationCancelled('operation cancelled')\"", "driverConnectionId": 1}
3.2001999206841, "failure": "\"_OperationCancelled('operation cancelled')\"", "driverConnectionId": 1}
2025-10-20 16:18:31 DEBUG    {"message": "Server heartbeat failed", "topologyId": {"$oid": "68f61305ab474be7ad28dcb4"}, "serverHost": "ac-wmh9kc4-shard-00-00.mmul4rn.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 1022.5714000407606, "failure": "\"_OperationCancelled('operation cancelled')\"", "driverConnectionId": 1}
